token	line_idx	position_idx	embedding	cluster_idx
[CLS]0	0	-1	[0.11271387, 0.0285147, -0.31556845, 0.1726781, 0.28966334, -0.22273374, 0.22599666, -0.15845041, 0.45857629, -0.69554961, 0.35610622, -0.06280855, -0.09116283, 0.05945295, 0.63002026, -0.27681166, -0.56171012, -0.08066474, 0.25148463, -0.27636719, -0.23610909, -0.15072544, 0.06998432, 0.24842629, 0.1388588, -0.15851936, 0.67231035, 0.50737029, 0.2176597, 0.96362227, -0.27524939, -0.36139792, 2.38236451, -0.03704019, 0.38164955, 0.0643294, 0.1201729, -0.20716134, 0.29736003, 0.50695431, -0.46905616, 0.34771389, -0.98628473, -0.03936948, 0.02696588, -0.13005507, -0.44635594, 0.64545184, -0.1719943, 0.07443682, -0.0048966, -0.13833709, -0.44275871, -0.17203948, 0.00205322, 0.67194414, -0.59447724, 0.45211005, 0.13501649, -0.28855288, -0.37016225, -0.10840163, 0.11276681, -0.59856516, 1.53919721, -0.06002749, 0.53651351, 1.70519245, 0.11723989, -0.29223791, 0.26550809, 0.31358624, 0.34157553, -0.75105667, -0.63077348, -0.38551635, -0.19367254, -0.64476919, -0.64540535, 0.2051609, 0.65581852, 0.21122982, 0.25335085, 0.26960802, 0.18374793, -0.89892447, -0.00960371, 0.09161565, -0.28062373, 0.67863351, 0.43456998, 0.08041614, 1.3296237, 0.26690128, -0.0720756, 0.59822279, -0.35980728, -0.89224625, -0.50543702, -0.14116013, 0.2470524, -0.5799461, -0.33603689, -0.72316271, 0.24777144, 0.40463454, 0.8995797, -0.10535657, -0.27952763, 0.27683419, 0.05260372, 0.23181555, -0.03310946, -0.25035843, -0.32550746, 0.17459288, -0.04512798, 0.281057, -0.21502957, 0.31261894, -1.25021124, -0.15087254, -0.48192444, 0.95802337, 0.06557389, 0.21711911, -0.14095142, -0.15099815, 0.62589246, 0.28671256, -1.34796977, -0.3487545, -0.36825544, -0.00310008, 0.27456555, 0.03712046, -0.42234194, 0.01946492, -0.16609605, -0.1162402, -0.96024078, -0.27399412, 0.16856308, 0.49019653, 0.30542478, 0.3020553, 0.14171432, 0.29450056, -0.06647462, -0.18395416, -0.6980567, -0.07588436, 1.3435787, -0.65330875, -0.40262264, -0.76150727, 0.35587171, -0.76941347, -0.21397297, -0.83699852, 0.51037991, 0.06662029, 0.18061166, 0.59849405, 0.42710823, 0.38692153, 0.07725981, -0.46876332, 0.14761801, 0.12644047, 0.04528074, -0.21632925, -0.98340136, 0.38149488, -0.50293839, 0.0975666, 0.18457092, 0.13220201, 0.2463986, 2.12392759, 0.11445447, 0.31607616, 0.03688791, 0.07104965, 0.15641424, 0.14492328, -0.20543967, -0.07143003, 0.21091063, 0.17445832, -0.01815999, 0.09086653, -0.01438046, -0.11240277, -0.20849377, 0.19852856, 0.10216226, 0.21060568, 1.63860869, -0.20217882, -0.2750029, -0.14523894, -0.14657959, -0.28519738, -0.17281039, 0.65765524, -0.30019924, 0.47618181, 0.26337406, 1.11852014, 1.76933813, 0.50829476, 0.27990165, -0.09058638, -0.95446283, -0.06332143, -0.13250037, -0.03331946, 0.03313449, -0.2435593, -1.50952148, -0.13658021, -0.22133121, -0.55196911, -0.0092411, 0.35843024, 0.00860809, -0.21548992, -0.18986924, -0.22190365, 0.28216764, 0.35352856, 0.12201199, 0.32234645, -0.7833153, -0.21580297, -0.08059849, -0.31532404, -0.69248694, -1.21350765, -0.08380087, -0.31497106, 0.07947925, 0.72112435, 0.2573567, -0.33375412, -0.50275123, -0.19689991, -0.65187293, 0.09291849, -0.19409797, -0.56362349, -0.21159831, 0.25774056, -0.4298065, -0.04413211, 0.03044574, 0.31150815, 0.07050159, 2.69592142, -0.19688646, 0.29517847, 0.18238908, -0.34395364, 0.19339721, -1.14950943, -0.31020516, -0.33923885, 0.64148295, 0.43769765, 1.35787833, 0.26720992, 0.23237133, 0.18455748, -0.46266121, -0.28237408, 0.46639821, -0.65582496, -0.7735557, -0.18160629, -0.05208831, 0.12654169, -0.42050523, 0.19776806, -0.21564709, 0.26173681, -0.53686172, -0.5032292, -0.15336764, 0.19514066, 0.58757967, -0.46282896, 1.3197304, 0.34457377, -0.2847639, -0.16036181, 0.24426363, 0.29863966, 0.24301668, -0.17601617, -0.07832836, 0.08020531, 0.02886356, -0.11754667, -0.23140502, -0.35561845, -0.76563251, -0.16611311, 0.15563671, -0.49169236, 0.43822584, -0.96961337, -0.11236501, 0.04740087, -0.51129717, 0.35199055, 0.12584107, 0.28423089, -0.27174446, -0.18471295, 0.00863892, -0.2153295, 0.76572645, -1.44468486, 0.03776573, 0.98194522, 0.38429531, -0.08525129, -1.47754693, 1.33174586, -0.61323488, -0.40691149, -0.37422505, 1.1244657, -1.50814998, -0.04818768, 0.41277018, -0.17174368, 0.71130055, 0.19223133, -1.19980145, -0.13879886, -0.55471647, 0.67426348, 0.16179918, 1.21001792, -0.02166025, -0.59852087, 1.00399089, -0.12095814, -1.03242147, -0.36829236, -0.12660186, -0.37307495, -0.48888385, 2.57223773, -0.02012169, -0.12225713, -0.47860178, -0.61306548, 0.39177361, -0.04770114, -0.28476772, 1.39646208, 0.99178326, -0.29594648, -0.77576935, -0.11268783, 0.11503548, -0.31351236, 0.36878431, -0.19887127, 0.00450891, -0.28658447, 0.40935913, -0.49277848, -0.1978067, 0.26315993, -0.33082736, -0.29857269, -0.73800701, -0.17737177, -0.27288663, -0.10725299, -0.15253681, -2.65589285, 0.45694333, 0.10320091, 1.45608532, 0.17535618, 0.04083296, -0.36632797, 0.00985872, 0.36046439, -0.09387667, 0.17943202, -0.30198845, -0.32322624, -1.25635409, -0.33267102, -0.19324312, -0.07232685, 0.12187771, 0.39658964, 0.07240842, 0.58315498, -0.42260206, -0.30005527, 0.12664104, 0.35223812, -0.5289554, 1.75783265, -0.29871714, 0.04754144, 0.00040094, 0.27507824, 0.194499, 0.41499975, -0.30919665, 0.042187, -0.18979257, 0.30835217, 0.65191102, -0.32775486, -0.48398435, 0.341571, -0.04640063, -0.05604583, -0.47563627, -0.49075168, 0.22284345, 0.75365102, 0.15815121, -0.18440023, -0.08507834, -0.24043053, -0.22030859, -0.0642899, 0.56068724, -0.4525764, 0.08558992, -0.05216066, -0.11505635, 0.30043316, -0.5709973, 0.33703446, 0.59195954, 1.52261901, -0.26052094, 0.19417575, -0.15743308, -0.05871503, -0.32148945, -0.05629088, 0.66388631, -0.20390476, -0.0464067, 0.27418837, -0.09915121, 0.24975504, 0.21216947, -0.32063296, 0.15846449, -0.54435635, -0.0552927, -1.34179437, 0.37480608, -0.19894208, -0.31459889, 0.39966735, -0.85330343, 0.40783361, -0.0868255, -0.47107071, -0.04162702, 0.08691559, 0.16869088, 1.38424802, 0.22847754, 1.77595174, 0.11078387, 0.02818166, 0.28777754, -0.93606961, 0.28547633, -0.61931264, 0.42062321, 0.4837949, -0.36041215, -1.11421454, -0.04647698, 0.59932756, 0.53527099, 0.19518659, -0.07773791, 0.5019232, -0.69256175, 1.16221404, 0.26319963, 0.99422514, 0.52895957, 0.4437066, 0.67894548, 1.13188529, -0.10356571, -0.01033569, -0.11695695, 1.46362627, -0.06025269, -0.24995691, 0.1728642, -0.1276115, 1.11061633, 0.62174177, 0.09153221, 0.0054117, -0.42059097, -0.32890862, 0.29127645, 1.50496602, 0.09634429, -0.15534803, -0.05936329, 0.61719614, 1.36387813, 0.38450339, -1.02802026, -0.32898819, 1.02808249, -0.29332361, -0.06771948, 0.084099, -0.30432206, -0.08810329, 1.23235643, -0.09347216, 0.38431391, -0.80112654, 0.08327876, -0.49328941, 0.33371079, -0.16767752, 1.12845504, -0.01237911, 0.31935707, -0.14801615, 0.1744083, -1.58726895, -0.17456201, -0.12715344, -0.17931055, -0.45857868, -0.08873226, -0.27997833, -0.23393466, 0.24949682, 0.4973051, 0.07502238, -0.2385834, 0.3474043, -0.36789113, -0.00134542, 0.51257837, 0.42999393, -0.2018982, 0.21305619, 0.27606976, 0.0223125, -0.47688183, 0.16183145, -2.17137432, 0.21604262, 0.17140195, 0.14811563, 0.0662889, 0.2134908, 1.04270422, -0.12769558, 0.0361228, 0.73875338, -0.42939121, 1.73786235, -0.11221936, -0.7216506, 0.10955671, 0.26459089, -0.01976523, 0.86766428, 14.24691105, -0.10869768, 1.37343085, 0.71053034, 0.39578795, 0.13979962, -1.51962078, 0.24197796, 0.00703905, 0.07513415, -0.12329003, -0.12837079, 0.10741519, 0.2121439, 0.34521636, -0.33339563, -0.53214538, 0.15010069, -0.21151139, 0.11579966, -0.4174906, 0.14969122, 0.69784755, -0.58712053, 0.032688, -0.21126761, -0.12215113, 0.15434337, -0.36338103, 0.26451308, 0.49390018, 0.26715672, -0.17336407, 0.25980508, -0.24058492, 1.14885235, 0.1679498, -0.0098426, 0.30274719, -2.01221848, 0.13198453, -1.38830519, 0.62392735, 0.17754921, 0.4809069, 0.45064068, -0.68519735, 0.259269, 0.39743626, -0.17711818, -0.27147847, 0.65490729, 0.45971066, 0.27249819, 0.0458988, -0.23262033, -0.42892122, -0.2483038, -0.89991593, -0.02793277, -0.10916224, 0.06291873, -0.17454468, -1.7669493, -0.19708525, 0.2250911, 0.12484814, 0.46247497, -0.18025696, 0.06158764, 1.73436165, 1.43767822, 0.06435777, -0.20793588, -0.92081261, -0.37638447, -0.06292912, -0.20805778, 0.09041601, -0.18368343, -0.15102977, -0.09140027, 0.24322759, -0.39932024, -0.25258586, 0.14803246, 0.28626692, 0.69593805, 0.91799468, 0.46936122, -0.35268477, 0.4239282, -1.51895654, 0.07755744, -0.03479241, 0.37346545, -1.1904732, -0.19558479, -0.13745919, 0.31099066, -0.0630946, -0.34021387, 0.20886947, 0.28963736, -0.69075584, -1.10029447, 0.45234212, 0.00274304, 0.09500896, -0.08949871, -0.12968376, 0.00926133, 0.80248463, -0.36038589, 1.95878363, -0.05873843, -0.03633218, -0.09034954, 0.93138576, -0.3099139, 0.15406188, 1.06225634, -0.24918209, -0.19011915, -0.55021805, 0.44221708, 0.32289702, 0.64395034, 0.482353, 0.47951686, -0.25919986, 0.03316276, 0.17689583, 1.8451997, 0.21251839, 0.00440443, -1.10623825, -0.04429422, -0.15636948, -0.39867443, 0.19568683, -0.18542221, 0.13228138, -0.51220202, -1.25900424, 0.21102624, 0.31565773, 0.20347784, -0.35767564, 0.49319023, 0.03566626, 0.34557614, 0.72712928, 0.13445611, 0.25868446, -0.11403038, -0.4478991, 1.07055724, 0.57402182, -0.79437935, 0.7585693, -1.53986931, 0.3749544, -0.22490582, 0.12302273, -0.1457382, 0.39450324, -0.12673192, 0.54962325, -0.85222083, 0.24293318, -0.24232075, -0.5161401, 1.07650411, -0.12620191, 0.00834575, 0.42795327, -0.12965648, -0.28027076, 0.28908584]	127
void	0	0	[-0.73978263, 0.24473538, 0.348223, -0.07044615, -0.03438806, -0.18994726, -0.2430573, 0.60918301, 0.49091706, 0.73697126, 0.14990164, 1.38831687, -0.3604466, -0.94345713, 0.79523528, -0.14903753, 0.62274939, 0.72337925, 0.13619876, 0.9456262, -0.40625006, -0.66872674, 1.25758779, -0.85697132, 1.04363596, 0.1595916, -0.8190825, 1.27390945, -1.02209473, 1.0362426, -0.21057233, 0.15019223, 1.26415086, -0.15727545, 0.52244741, -0.13720401, -0.52670872, 0.60380894, -0.45581827, -0.80242097, -0.25539282, 2.11082196, -0.56434566, 0.0643576, 1.19836509, 0.71835613, -0.13734365, -1.00975454, -0.36567453, 1.09683788, 0.8883974, 0.49642214, -0.58809775, 0.09057169, 0.61625904, 1.2506119, -0.54035652, -0.54728317, -0.30515391, -0.44826579, -0.27081835, -0.36713842, -0.80521655, -0.55574423, 1.32687116, 0.70564157, -0.01488433, 1.26895916, -0.07006968, 1.05298328, -0.52762604, -1.05156755, -0.7694149, -0.25190741, -0.9820503, 0.72150838, -0.29810292, -4.14975786, 0.27679133, 1.2553575, 0.51142555, -0.72958094, 3.00294471, 1.11655498, -1.54911458, 0.49287358, -0.25714925, 1.15231347, -0.31704131, -0.3844569, 0.06120576, 0.84265715, 0.56447071, 0.41034093, -0.38843381, 0.52413273, 0.54215026, 0.30281147, 0.44838989, -0.29974365, -0.4871718, -0.23491047, 0.90649158, 0.37502971, 0.07436689, -0.58250242, 0.95260757, -1.25174224, 0.38308758, -0.45226148, 0.23213936, -1.3807658, 0.89639586, 0.58653301, 0.47169042, -1.55807221, 0.53222048, 0.0793401, 0.1193289, -1.31714559, -0.47729388, 0.73508984, -1.24100089, -0.28345209, 0.66400486, 0.73428112, -0.79990113, 0.23080876, 0.04648748, 0.44376722, -0.75144362, -1.04522336, -0.37806776, 1.79022443, 0.62515891, -0.64231986, 0.92017597, 0.44306833, -1.33079851, 0.70851767, -0.30626094, -0.62121707, -0.79625416, 0.17576876, 0.83759212, 0.32983047, 0.51449788, 0.6330862, 0.26353651, -0.04102051, -0.49945322, 0.07331429, 1.2600528, -0.27182668, 0.44378704, -1.30954623, 0.04295179, 0.45285207, 0.28478342, 0.07211105, 0.30855158, 0.89000195, -0.84422827, 0.84994495, 1.1087184, 0.2860744, -0.29005095, -0.26704082, 0.06434946, 0.96648735, -0.48781976, -0.41503701, -0.22076797, 0.09272183, 0.61360085, 0.40564883, 0.54313248, -0.70014083, -0.5348593, 0.6739673, 0.20490278, 0.15702151, -0.1045757, -0.88112164, -0.66891778, 0.17542997, -0.98126233, 0.95739144, -0.90213108, -0.1239029, -0.66852498, -0.22008149, 0.53427392, 1.27974403, 0.30777404, 1.14737177, -0.21776932, 0.35555607, 0.7101174, 0.47497177, -0.62339211, 1.32008862, 0.75837505, 0.82767904, 0.64996713, 0.35665616, -0.91219527, 0.73675859, 0.58616126, 1.32051969, 0.9807198, 0.40857628, 0.09906887, -0.61357689, 0.03382084, 0.07682685, -1.16950238, -1.3312242, -0.33234182, -0.43585703, -0.78747189, 0.25277439, -0.24441288, 0.27610859, -0.81557101, -0.15251504, 0.86508071, -0.67654306, -0.5700568, 0.05363588, -0.48423862, -0.58550018, -0.89755404, -0.07134818, 0.22617516, 0.17076267, -1.04125357, 0.69667184, 0.70730257, -0.64017451, -0.88728136, 0.31981879, 1.0605092, 0.82706362, -0.12030087, -0.12997927, 0.15765175, -0.57203245, 1.52060378, 0.61394805, 0.65837228, 0.47474331, 0.60078609, -0.20472135, 0.88521206, -0.76913559, -0.19572094, -0.83067757, 1.06595361, 0.41533518, 0.50536907, 0.13779932, 1.04804063, 0.03611745, 0.54390454, -0.11628791, 0.47952998, 0.18578272, 0.60401946, 0.54494649, 0.97817695, 0.46423957, -0.20722087, 0.8544575, 0.43050697, 0.62328494, 0.36798617, 0.65310514, -0.68669224, -0.36708444, -0.96214426, -0.36444953, 1.2033354, -0.23367409, -0.8606531, -0.50408047, 0.95564061, 1.01926756, -0.18140274, -0.39226931, 0.30768216, -0.40567583, 0.52709514, 0.27508411, -0.17584632, 0.33230707, 1.02647662, 1.09019375, 0.56397587, -0.89989811, 0.78967118, 0.31648779, -0.16148098, 0.34164581, -0.49332529, -0.70696473, -0.59651756, 0.5693084, 0.57218349, -0.26786417, -0.02545731, -0.53889978, -0.21076103, -0.15679687, 0.37705863, -0.64039689, -0.42392835, -0.69742525, -0.49870557, 0.92156696, 0.74330264, -0.27623004, 0.39099997, -0.43629313, 0.86206186, 0.23866357, -1.27901089, -0.77353972, -0.80710751, -0.17421743, -0.57537186, 0.8810131, 0.76444393, 0.74920833, -0.32892397, -0.73214734, 0.62075293, -0.40925011, 0.08471511, -0.49315745, -0.67583519, 1.30188632, 0.21915321, -0.2749247, 0.41155219, 0.60538006, -0.76322746, 0.30991089, 0.92762709, 0.5737446, -1.82564211, -0.46736827, -0.51405674, -1.22297502, 0.63420558, 1.43403673, 0.41483718, 0.26705214, 0.69481874, -1.03323913, -0.03799645, -0.09362018, 0.17886633, 1.29967928, 0.7850343, 0.33674482, -0.60638595, 0.43275478, 0.05414437, 0.8783074, -0.37912557, -0.30346838, 0.31958795, 0.92235821, 0.28018388, -0.60126036, 0.95181733, -0.8496623, 0.79932845, -0.50770235, 0.09882101, 0.62271142, 1.12431133, -0.15705749, 0.88517404, -1.048136, 1.22544491, -0.44977304, 0.79599869, -0.32361344, 0.79977113, 0.56536961, 0.54631472, -1.14095831, -0.06705936, 0.73050946, -0.01351814, 0.86038846, -0.29331708, -0.60210365, -1.68176281, 0.59734356, 0.19073366, -0.11907624, -0.49564263, -0.6940338, 0.69216341, -0.3629823, -0.56315047, 0.72100985, -0.83645588, 1.40999746, -0.30650735, 0.25576806, -0.16561928, 0.11077333, 0.5141955, -2.22979021, 0.55638802, 0.97842783, 0.55744988, 0.06809383, 0.35436898, -0.77300805, 0.4154782, -0.37325105, 0.24632396, 0.07192722, -0.83232743, -0.73735613, -1.16966426, -0.33574942, -0.0768695, 0.19755892, -0.61420482, -0.37600371, -0.32235092, 0.02152153, 0.13530432, 1.23406684, 0.89922148, 0.39007497, 0.24015138, 0.49235749, 0.08899847, 0.5993104, -0.57773465, 0.54809386, 0.84617972, -0.30118781, 0.51866341, -0.06989983, 0.62028158, -0.49068415, 0.67037666, -0.76599896, 0.37494946, -0.17399548, 1.1122874, 0.44571707, 0.13027756, 0.30330157, 0.41040123, -0.66725183, 0.23306754, -0.74758017, 0.37989202, -1.09705389, -0.39013952, 0.18116246, -0.72767025, 0.52775818, -0.55068493, -0.78921515, -0.27246299, -0.64036512, -1.18465245, 0.58196384, 0.17634147, 1.02779925, 0.01966893, -0.52438956, -0.46928835, -0.22440037, 0.80152518, 0.56344759, 0.27185965, -0.39162299, 0.13851964, -0.2896674, -0.84037697, -0.42090562, -0.57125556, 0.54195935, -0.90905786, -0.04115949, 0.4376128, 0.50091583, 0.26604939, 0.1336564, -0.04236176, -0.02128568, 0.2171867, 1.06427538, -0.31369668, 0.82105303, -0.15620144, 0.59378856, 0.4818947, 0.26327693, 0.00967124, 0.75278234, 0.83430779, -0.1849841, 0.05824332, 0.47493523, -0.60418814, -0.96874148, -1.03940535, 1.2606914, 0.70217782, 0.35436419, -0.27512878, -0.24403535, 0.73559773, -0.47589618, -0.53569508, -0.58880383, -0.15632816, -0.65411359, -0.33366191, 0.41072014, 0.45997071, 0.08177882, 0.29149663, -0.58371967, -0.61078078, -0.3313075, -0.88031876, 0.51888371, -0.94798195, -0.80623919, 1.06463754, 0.34720808, 0.55745912, -0.59352744, -0.25879163, -1.17016244, -0.48708308, -0.34251356, 0.42068335, -1.60388756, -0.24830352, -0.75466168, 0.97639668, -0.353017, -0.39990562, 0.22097184, 0.06397802, 0.03509711, -0.49459255, 1.87221241, 0.00521867, -0.73606533, 0.62258565, 0.30884972, 0.05915278, -0.00080197, 0.62188655, -0.38914201, -2.25001955, 1.21364009, 0.10570226, -0.31025338, 1.13179183, -0.30991161, 0.25685722, -1.15639913, 0.42797014, -0.38230529, 0.83512008, 1.34874117, 0.72004992, 0.80769837, -0.06317198, 1.03063166, 0.86864698, 0.25480121, 4.64906359, -0.76336646, 0.989631, 0.39937848, 0.50318348, -0.33403826, -0.69405389, -0.84326935, -0.48318923, -0.04319943, -0.11886854, 0.79969215, -0.72051072, -0.532269, 0.34129459, -1.02380192, -0.56469268, 0.24838705, -0.02419986, -0.20810424, 0.88526994, 0.81815547, 0.13998365, 0.40367121, 0.21841459, -0.05620244, 1.20412898, 1.0302093, -0.61005443, -0.35486382, -0.10625742, 0.8573727, -0.10253826, -0.63080734, -0.97727847, 1.37295151, 0.8056466, -1.00426781, 0.25423932, -0.60602659, 0.30907398, -0.19766869, 0.56237984, -0.90568995, -0.28687838, -0.55646199, -0.55559182, 0.52617651, -0.28454235, -0.50061572, 0.80550635, 0.44730777, -0.98244828, 0.6239168, 0.71510226, 0.78142554, -0.75984848, -0.48719966, 0.00573956, -0.17657255, 0.68788087, 1.41537929, 0.38335991, -0.57698703, -0.60519636, -0.2514587, -0.19831154, -0.65461427, 0.5303545, 0.143411, 0.98453647, 0.8282401, -0.14157835, -0.03350339, -0.42597184, -0.33612067, 0.87564397, -1.34097838, 0.45588955, -0.84243578, -1.17895126, 0.67521715, -1.24311554, -0.68000895, -0.21536402, 0.07718956, 1.15612555, 1.35124123, 1.14143348, -0.39051121, 1.1070013, -0.21593989, -0.77078891, 0.24936786, -0.71786106, -0.91781479, -0.77840263, 0.2071452, 0.62589473, -0.1176021, 0.52432263, -0.4539291, 0.07330152, 0.48781791, 0.30439806, -0.06800248, 0.79386395, -0.59914947, 0.73525959, 0.10406033, -0.48450226, -0.20522591, -0.37429729, 0.26525468, 1.19544387, -0.54751819, -0.0403804, 1.25001705, 0.5797537, 0.02046742, 0.66586947, 0.9781822, -0.20537153, -0.09722871, 0.03930769, -0.4563607, -0.05109525, -0.662646, 0.02167242, 0.95735389, -0.85688454, 0.4359071, 0.29214707, 1.31677866, 0.88612056, -0.81462491, -0.75554216, 0.01018226, 0.59675008, 1.06325924, -0.21788569, -0.85609341, 0.75893354, -0.92725545, 0.21848932, -0.89031971, 0.95156962, 0.49317279, -0.02229889, -0.63422912, -1.15891635, 0.8453089, -1.02535009, 1.0496676, 0.62268519, -0.83449101, 0.27540955, 0.60487217, -0.0629367, -0.6120398, 0.42140776, -1.56342316, -0.4828839, 0.22324735, 1.51624882, 0.35971749, 0.92914099, -0.3725403, 0.82818067, -0.41895792, 1.07529628, -0.58768773, -0.76590753, -0.03620232, -0.08157296, 0.35642835, 0.71484596, -1.15176368, -0.14974958, 0.28132513]	22
